nro,kid,Nimi,vuosi,vero_pro,evlut_pro,orto_pro
2622,475,Maalahti,2015,"21,50","1,90","2,10"
2623,478,Maarianhamina,2015,"17,75","1,45","1,75"
2624,480,Marttila,2015,"20,25","1,85","1,75"
2625,481,Masku,2015,"20,75","1,60","1,75"
2626,483,Merijärvi,2015,"21,00","1,75","2,00"
2627,484,Merikarvia,2015,"19,50","1,75","2,00"
2628,489,Miehikkälä,2015,"20,00","1,60","1,85"
2629,491,Mikkeli,2015,"20,00","1,50","2,00"
2630,494,Muhos,2015,"20,50","1,60","2,00"
2631,495,Multia,2015,"21,00","1,95","1,95"
2632,498,Muonio,2015,"21,00","1,65","2,20"
2633,499,Mustasaari,2015,"20,75","1,85","2,10"
2634,500,Muurame,2015,"19,50","1,50","1,95"
2635,503,Mynämäki,2015,"20,50","1,75","1,75"
2636,504,Myrskylä,2015,"21,50","1,85","1,85"
2637,505,Mäntsälä,2015,"20,50","1,25","1,90"
2638,508,Mänttä-Vilppula,2015,"22,00","1,80","2,00"
2639,507,Mäntyharju,2015,"19,75","1,70","2,00"
2640,529,Naantali,2015,"18,50","1,35","1,75"
2641,531,Nakkila,2015,"20,75","1,60","2,00"
2642,535,Nivala,2015,"21,50","1,75","1,95"
2643,536,Nokia,2015,"19,75","1,50","2,00"
2644,538,Nousiainen,2015,"21,00","1,55","1,75"
2645,541,Nurmes,2015,"20,50","1,65","1,85"
2646,543,Nurmijärvi,2015,"19,50","1,45","1,60"
2647,545,Närpiö,2015,"21,00","1,50","2,10"
2648,560,Orimattila,2015,"20,50","1,80","1,90"
2649,561,Oripää,2015,"19,50","1,85","1,75"
2650,562,Orivesi,2015,"22,25","1,75","2,00"
2651,563,Oulainen,2015,"21,75","1,75","2,00"
2652,564,Oulu,2015,"20,00","1,30","2,00"
2653,309,Outokumpu,2015,"22,25","1,50","1,75"
2654,576,Padasjoki,2015,"21,00","1,80","1,90"
2655,577,Paimio,2015,"20,75","1,50","1,75"
2656,578,Paltamo,2015,"22,00","1,75","1,95"
2657,445,Parainen,2015,"19,75","1,50","1,75"
2658,580,Parikkala,2015,"19,50","1,75","1,85"
2659,581,Parkano,2015,"20,50","1,75","2,00"
2660,599,Pedersören kunta,2015,"20,50","1,80","2,10"
2661,583,Pelkosenniemi,2015,"19,50","1,90","2,20"
2662,854,Pello,2015,"20,25","1,60","2,20"
2663,584,Perho,2015,"21,00","1,90","2,10"
2664,588,Pertunmaa,2015,"21,00","1,90","2,00"
2665,592,Petäjävesi,2015,"21,25","1,90","1,95"
2666,593,Pieksämäki,2015,"21,50","1,50","2,00"
2667,595,Pielavesi,2015,"20,75","1,50","2,00"
2668,598,Pietarsaari,2015,"21,25","1,80","2,10"
2669,601,Pihtipudas,2015,"21,00","1,85","1,95"
2670,604,Pirkkala,2015,"20,00","1,40","2,00"
2671,607,Polvijärvi,2015,"19,50","1,65","1,75"
2672,608,Pomarkku,2015,"20,50","1,90","2,00"
2673,609,Pori,2015,"19,75","1,50","2,00"
2674,611,Pornainen,2015,"20,00","1,75","1,60"
2675,638,Porvoo,2015,"19,75","1,45","1,60"
2676,614,Posio,2015,"21,00","1,65","2,20"
2677,615,Pudasjärvi,2015,"20,50","1,50","2,00"
2678,616,Pukkila,2015,"22,00","1,85","1,60"
2679,619,Punkalaidun,2015,"21,50","1,65","1,75"
2680,620,Puolanka,2015,"21,50","1,75","1,95"
2681,623,Puumala,2015,"20,50","1,95","1,95"
2682,624,Pyhtää,2015,"19,75","1,60","1,85"
2683,625,Pyhäjoki,2015,"20,25","1,75","2,00"
2684,626,Pyhäjärvi,2015,"19,75","1,75","1,95"
2685,630,Pyhäntä,2015,"19,75","1,75","1,95"
2686,631,Pyhäranta,2015,"21,00","1,75","1,75"
2687,635,Pälkäne,2015,"21,00","1,80","2,00"
2688,636,Pöytyä,2015,"20,75","1,75","1,75"
2689,678,Raahe,2015,"21,00","1,90","2,00"
2690,710,Raasepori,2015,"22,00","1,60","1,60"
2691,680,Raisio,2015,"19,75","1,15","1,75"
2692,681,Rantasalmi,2015,"20,50","2,00","1,95"
2693,683,Ranua,2015,"19,75","1,50","2,20"
2694,684,Rauma,2015,"19,00","1,25","1,75"
2695,686,Rautalampi,2015,"22,00","1,75","2,00"
2696,687,Rautavaara,2015,"21,00","1,75","1,85"
2697,689,Rautjärvi,2015,"20,50","1,75","1,85"
2698,691,Reisjärvi,2015,"22,00","1,75","1,95"
2699,694,Riihimäki,2015,"20,50","1,30","1,90"
2700,697,Ristijärvi,2015,"21,50","1,75","1,95"
2701,698,Rovaniemi,2015,"21,00","1,25","2,20"
2702,700,Ruokolahti,2015,"20,50","1,75","1,85"
2703,702,Ruovesi,2015,"22,25","1,80","2,00"
2704,704,Rusko,2015,"19,50","1,50","1,75"
2705,707,Rääkkylä,2015,"21,00","1,85","1,80"
2706,729,Saarijärvi,2015,"21,50","1,75","1,95"
2707,732,Salla,2015,"20,50","1,70","2,20"
2708,734,Salo,2015,"20,75","1,40","1,75"
2709,736,Saltvik,2015,"16,75","1,75","1,75"
2710,790,Sastamala,2015,"20,75","1,75","2,00"
2711,738,Sauvo,2015,"21,00","1,70","1,75"
2712,739,Savitaipale,2015,"21,00","1,75","1,85"
2713,740,Savonlinna,2015,"22,00","1,50","1,95"
2714,742,Savukoski,2015,"21,75","1,90","2,20"
2715,743,Seinäjoki,2015,"21,00","1,65","2,10"
2716,746,Sievi,2015,"21,75","1,75","1,95"
2717,747,Siikainen,2015,"21,00","1,75","2,00"
2718,748,Siikajoki,2015,"22,00","1,90","2,00"
2719,791,Siikalatva,2015,"22,25","1,75","2,00"
2720,749,Siilinjärvi,2015,"21,25","1,25","2,00"
2721,751,Simo,2015,"21,75","1,50","2,00"
2722,753,Sipoo,2015,"19,25","1,35","1,60"
2723,755,Siuntio,2015,"21,50","1,50","1,60"
2724,758,Sodankylä,2015,"20,00","1,40","2,20"
2725,759,Soini,2015,"21,50","1,85","2,10"
2726,761,Somero,2015,"19,50","1,65","2,15"
2727,762,Sonkajärvi,2015,"20,50","1,50","2,10"
2728,765,Sotkamo,2015,"21,25","1,65","1,95"
2729,766,Sottunga,2015,"18,00","2,00","1,75"
2730,768,Sulkava,2015,"21,50","1,95","1,95"
2731,771,Sund,2015,"19,50","2,00","1,75"
2732,777,Suomussalmi,2015,"20,50","1,50","1,95"
2733,778,Suonenjoki,2015,"22,00","1,50","2,00"
2734,781,Sysmä,2015,"19,00","1,75","2,00"
2735,783,Säkylä,2015,"20,50","1,50","1,75"
2736,831,Taipalsaari,2015,"20,00","1,60","1,85"
2737,832,Taivalkoski,2015,"20,50","1,65","2,00"
2738,833,Taivassalo,2015,"20,50","1,75","1,75"
2739,834,Tammela,2015,"19,50","1,70","2,15"
2740,837,Tampere,2015,"19,75","1,25","2,00"
2741,844,Tervo,2015,"19,75","1,95","2,00"
2742,845,Tervola,2015,"19,50","1,75","2,00"
2743,846,Teuva,2015,"22,00","1,50","2,10"
2744,848,Tohmajärvi,2015,"21,75","1,80","1,80"
2745,849,Toholampi,2015,"21,50","1,90","2,10"
2746,850,Toivakka,2015,"20,50","1,95","1,95"
2747,851,Tornio,2015,"20,50","1,50","2,00"
2748,853,Turku,2015,"19,50","1,00","1,75"
2749,857,Tuusniemi,2015,"22,00","1,50","2,00"
2750,858,Tuusula,2015,"19,50","1,35","1,60"
2751,859,Tyrnävä,2015,"20,50","1,90","2,00"
2752,886,Ulvila,2015,"20,50","1,60","2,00"
2753,887,Urjala,2015,"22,00","1,75","2,15"
2754,889,Utajärvi,2015,"20,50","1,95","2,00"
2755,890,Utsjoki,2015,"20,75","1,65","2,20"
2756,892,Uurainen,2015,"20,50","1,85","1,95"
2757,893,Uusikaarlepyy,2015,"20,50","1,90","2,10"
2758,895,Uusikaupunki,2015,"20,75","1,50","1,75"
2759,785,Vaala,2015,"21,50","1,70","1,95"
2760,905,Vaasa,2015,"19,50","1,25","2,10"
2761,908,Valkeakoski,2015,"19,75","1,65","2,00"
2762,092,Vantaa,2015,"19,00","1,00","1,60"
2763,915,Varkaus,2015,"20,75","1,45","1,95"
2764,918,Vehmaa,2015,"21,50","1,65","1,75"
2765,921,Vesanto,2015,"21,00","1,85","2,00"
2766,922,Vesilahti,2015,"21,50","1,75","2,00"
2767,924,Veteli,2015,"22,00","1,90","2,10"
2768,925,Vieremä,2015,"20,75","1,65","2,10"
2769,927,Vihti,2015,"20,50","1,50","1,60"
2770,931,Viitasaari,2015,"21,00","1,60","1,95"
2771,934,Vimpeli,2015,"22,00","1,75","2,10"
2772,935,Virolahti,2015,"20,00","1,60","1,85"
2773,936,Virrat,2015,"20,25","1,70","2,00"
2774,941,Vårdö,2015,"18,50","2,00","1,75"
2775,946,Vöyri,2015,"21,00","1,95","2,10"
2776,976,Ylitornio,2015,"19,25","1,50","2,20"
2777,977,Ylivieska,2015,"21,50","1,75","1,95"
2778,980,Ylöjärvi,2015,"20,50","1,70","2,00"
2779,981,Ypäjä,2015,"21,00","1,70","2,15"
2780,989,Ähtäri,2015,"21,25","1,80","2,10"
2781,992,Äänekoski,2015,"21,50","1,65","1,95"
2782,020,Akaa,2014,"21,00","1,70","2,00"
2783,005,Alajärvi,2014,"21,00","1,75","2,10"
2784,009,Alavieska,2014,"21,50","1,80","2,00"
2785,010,Alavus,2014,"20,75","1,75","2,10"
2786,016,Asikkala,2014,"20,75","1,65","1,90"
2787,018,Askola,2014,"20,25","1,75","1,60"
2788,019,Aura,2014,"21,00","1,60","1,75"
2789,035,Brändö,2014,"16,75","2,00","1,75"
2790,043,Eckerö,2014,"18,50","2,00","1,75"
2791,046,Enonkoski,2014,"21,00","1,50","1,95"
2792,047,Enontekiö,2014,"20,75","1,65","2,20"
2793,049,Espoo,2014,"18,00","1,00","1,60"
2794,050,Eura,2014,"20,50","1,50","1,75"
2795,051,Eurajoki,2014,"18,00","1,60","1,75"
2796,052,Evijärvi,2014,"21,50","1,75","2,10"
2797,060,Finström,2014,"19,50","1,95","1,75"
2798,061,Forssa,2014,"20,00","1,40","2,15"
2799,062,Föglö,2014,"17,25","2,00","1,75"
2800,065,Geta,2014,"17,50","1,95","1,75"
2801,069,Haapajärvi,2014,"21,00","1,75","1,95"
2802,071,Haapavesi,2014,"21,25","1,80","1,95"
2803,072,Hailuoto,2014,"19,25","1,65","2,00"
2804,074,Halsua,2014,"21,50","1,90","2,10"
2805,075,Hamina,2014,"21,00","1,60","1,75"
2806,076,Hammarland,2014,"17,25","1,70","1,75"
2807,077,Hankasalmi,2014,"21,50","1,95","2,00"
2808,078,Hanko,2014,"21,75","1,60","1,60"
2809,079,Harjavalta,2014,"19,75","1,65","1,75"
2810,081,Hartola,2014,"21,50","1,75","2,00"
2811,082,Hattula,2014,"20,00","1,25","2,15"
2812,086,Hausjärvi,2014,"21,00","1,75","1,90"
2813,111,Heinola,2014,"20,50","1,50","1,90"
2814,090,Heinävesi,2014,"20,75","1,75","1,95"
2815,091,Helsinki,2014,"18,50","1,00","1,60"
2816,097,Hirvensalmi,2014,"19,50","1,75","2,00"
2817,098,Hollola,2014,"20,75","1,75","1,90"
2818,102,Huittinen,2014,"20,25","1,50","1,75"
2819,103,Humppila,2014,"21,00","1,90","2,15"
2820,105,Hyrynsalmi,2014,"21,75","1,75","1,95"
2821,106,Hyvinkää,2014,"19,75","1,25","1,90"
2822,108,Hämeenkyrö,2014,"21,00","1,50","2,00"
2823,109,Hämeenlinna,2014,"20,25","1,30","2,15"
2824,139,Ii,2014,"21,25","1,50","2,00"
2825,140,Iisalmi,2014,"20,50","1,50","2,10"
2826,142,Iitti,2014,"19,75","1,65","1,90"
2827,143,Ikaalinen,2014,"20,75","1,85","2,00"
2828,145,Ilmajoki,2014,"19,75","1,75","2,10"
2829,146,Ilomantsi,2014,"20,25","1,60","1,90"
2830,153,Imatra,2014,"19,50","1,50","1,85"
2831,148,Inari,2014,"19,00","1,75","2,20"
2832,149,Inkoo,2014,"20,75","1,50","1,60"
2833,151,Isojoki,2014,"22,00","1,75","2,10"
2834,152,Isokyrö,2014,"21,00","1,75","2,10"
2835,165,Janakkala,2014,"20,50","1,45","2,15"
2836,167,Joensuu,2014,"20,50","1,45","1,80"
2837,169,Jokioinen,2014,"20,50","1,50","2,15"
2838,170,Jomala,2014,"17,00","1,50","1,75"
2839,171,Joroinen,2014,"20,25","1,70","1,95"
2840,172,Joutsa,2014,"21,00","1,75","2,00"
2841,176,Juuka,2014,"20,75","1,50","1,85"
2842,177,Juupajoki,2014,"20,00","1,65","2,00"
2843,178,Juva,2014,"19,75","1,50","2,00"
2844,179,Jyväskylä,2014,"20,00","1,45","1,95"
2845,181,Jämijärvi,2014,"21,50","1,85","2,00"
2846,182,Jämsä,2014,"21,00","1,50","2,00"
2847,186,Järvenpää,2014,"19,75","1,25","1,60"
2848,202,Kaarina,2014,"19,00","1,00","1,75"
2849,204,Kaavi,2014,"20,50","1,50","2,00"
2850,205,Kajaani,2014,"21,00","1,65","1,95"
2851,208,Kalajoki,2014,"19,50","1,60","2,00"
2852,211,Kangasala,2014,"20,50","1,40","2,00"
2853,213,Kangasniemi,2014,"20,00","1,55","2,00"
2854,214,Kankaanpää,2014,"21,50","1,70","2,00"
2855,216,Kannonkoski,2014,"21,00","1,75","1,95"
2856,217,Kannus,2014,"20,50","1,60","2,10"
2857,218,Karijoki,2014,"21,50","2,00","2,10"
2858,224,Karkkila,2014,"20,75","1,50","1,60"
2859,226,Karstula,2014,"19,50","1,75","1,95"
2860,230,Karvia,2014,"19,75","1,75","2,00"
2861,231,Kaskinen,2014,"21,00","1,85","2,10"
2862,232,Kauhajoki,2014,"22,00","1,90","2,10"
2863,233,Kauhava,2014,"21,75","1,75","2,10"
2864,235,Kauniainen,2014,"16,50","1,00","1,60"
2865,236,Kaustinen,2014,"21,00","1,70","2,10"
2866,239,Keitele,2014,"19,50","1,75","2,00"
2867,240,Kemi,2014,"20,75","1,40","2,00"
2868,320,Kemijärvi,2014,"20,50","1,75","2,20"
2869,241,Keminmaa,2014,"21,00","1,40","2,00"
2870,322,Kemiönsaari,2014,"19,75","2,00","1,75"
2871,244,Kempele,2014,"20,50","1,45","2,00"
2872,245,Kerava,2014,"19,00","1,25","1,60"
2873,249,Keuruu,2014,"20,50","1,55","1,95"
2874,250,Kihniö,2014,"20,50","2,00","2,00"
2875,256,Kinnula,2014,"20,50","1,75","1,95"
2876,257,Kirkkonummi,2014,"19,50","1,25","1,60"
2877,260,Kitee,2014,"22,50","1,70","1,80"
2878,261,Kittilä,2014,"19,50","1,50","2,20"
2879,263,Kiuruvesi,2014,"20,75","1,50","1,95"
2880,265,Kivijärvi,2014,"20,00","1,75","1,95"
2881,271,Kokemäki,2014,"20,75","1,75","1,75"
2882,272,Kokkola,2014,"20,50","1,70","2,10"
2883,273,Kolari,2014,"20,00","1,50","2,20"
2884,275,Konnevesi,2014,"21,00","1,90","2,00"
2885,276,Kontiolahti,2014,"19,75","1,50","1,80"
2886,280,Korsnäs,2014,"21,00","1,85","2,10"
2887,284,Koski Tl,2014,"19,50","1,85","1,75"
2888,285,Kotka,2014,"20,50","1,50","1,85"
2889,286,Kouvola,2014,"20,00","1,60","1,75"
2890,287,Kristiinankaupunki,2014,"21,00","2,00","2,10"
2891,288,Kruunupyy,2014,"20,00","2,00","2,10"
2892,290,Kuhmo,2014,"21,50","1,75","1,95"
2893,291,Kuhmoinen,2014,"19,75","1,50","2,00"
2894,295,Kumlinge,2014,"18,50","2,00","1,75"
2895,297,Kuopio,2014,"20,50","1,50","2,00"
2896,300,Kuortane,2014,"21,00","1,75","2,10"
2897,301,Kurikka,2014,"19,00","1,75","2,10"
2898,304,Kustavi,2014,"19,25","1,85","1,75"
2899,305,Kuusamo,2014,"20,00","1,60","2,00"
2900,312,Kyyjärvi,2014,"20,50","2,00","1,95"
2901,316,Kärkölä,2014,"21,00","1,80","1,90"
2902,317,Kärsämäki,2014,"21,50","1,80","1,95"
2903,318,Kökar,2014,"19,75","2,00","1,75"
2904,398,Lahti,2014,"20,25","1,50","1,90"
2905,399,Laihia,2014,"20,75","1,50","2,10"
2906,400,Laitila,2014,"20,25","1,60","1,75"
2907,407,Lapinjärvi,2014,"20,50","1,85","1,85"
2908,402,Lapinlahti,2014,"19,50","1,50","2,10"
2909,403,Lappajärvi,2014,"21,00","1,75","2,10"
2910,405,Lappeenranta,2014,"21,00","1,35","1,85"
2911,408,Lapua,2014,"21,00","1,75","2,10"
2912,410,Laukaa,2014,"20,50","1,65","1,95"
2913,416,Lemi,2014,"21,00","1,75","1,85"
2914,417,Lemland,2014,"16,75","1,70","1,75"
2915,418,Lempäälä,2014,"20,50","1,45","2,00"
2916,420,Leppävirta,2014,"20,00","1,65","1,95"
2917,421,Lestijärvi,2014,"20,00","1,90","2,10"
2918,422,Lieksa,2014,"21,00","1,50","2,00"
2919,423,Lieto,2014,"19,00","1,20","1,75"
2920,425,Liminka,2014,"20,50","1,75","2,00"
2921,426,Liperi,2014,"21,50","1,60","1,75"
2922,444,Lohja,2014,"20,00","1,50","1,60"
2923,430,Loimaa,2014,"20,50","1,60","1,75"
2924,433,Loppi,2014,"20,00","1,70","2,15"
2925,434,Loviisa,2014,"19,75","1,65","1,85"
2926,435,Luhanka,2014,"19,00","1,75","2,00"
2927,436,Lumijoki,2014,"20,50","1,95","2,00"
2928,438,Lumparland,2014,"19,50","1,70","1,75"
2929,440,Luoto,2014,"19,50","1,90","2,10"
2930,441,Luumäki,2014,"19,00","1,60","1,75"
2931,475,Maalahti,2014,"21,00","1,90","2,10"
2932,478,Maarianhamina,2014,"17,25","1,45","1,75"
2933,480,Marttila,2014,"20,25","1,85","1,75"
2934,481,Masku,2014,"19,75","1,60","1,75"
2935,483,Merijärvi,2014,"21,00","1,75","2,00"
2936,484,Merikarvia,2014,"19,50","1,75","2,00"
2937,489,Miehikkälä,2014,"20,00","1,60","1,75"
2938,491,Mikkeli,2014,"20,00","1,50","2,00"
2939,494,Muhos,2014,"20,00","1,60","2,00"
2940,495,Multia,2014,"21,00","1,75","1,95"
2941,498,Muonio,2014,"20,75","1,65","2,20"
2942,499,Mustasaari,2014,"20,75","1,85","2,10"
2943,500,Muurame,2014,"19,50","1,50","1,95"
2944,503,Mynämäki,2014,"20,50","1,75","1,75"
2945,504,Myrskylä,2014,"21,00","1,85","1,85"
2946,505,Mäntsälä,2014,"19,75","1,25","1,90"
2947,508,Mänttä-Vilppula,2014,"22,00","1,65","2,00"
2948,507,Mäntyharju,2014,"19,75","1,70","2,00"
2949,529,Naantali,2014,"18,50","1,35","1,75"
2950,531,Nakkila,2014,"20,25","1,60","2,00"
2951,535,Nivala,2014,"21,50","1,75","1,95"
2952,536,Nokia,2014,"19,75","1,50","2,00"
2953,538,Nousiainen,2014,"20,50","1,55","1,75"
2954,541,Nurmes,2014,"20,50","1,65","1,85"
2955,543,Nurmijärvi,2014,"19,50","1,45","1,60"
2956,545,Närpiö,2014,"20,50","1,50","2,10"
2957,560,Orimattila,2014,"20,50","1,80","1,90"
2958,561,Oripää,2014,"19,50","1,85","1,75"
2959,562,Orivesi,2014,"21,50","1,75","2,00"
2960,563,Oulainen,2014,"21,50","1,75","2,00"
2961,564,Oulu,2014,"20,00","1,25","2,00"
2962,309,Outokumpu,2014,"22,25","1,50","1,75"
2963,576,Padasjoki,2014,"20,00","1,80","1,90"
2964,577,Paimio,2014,"20,25","1,50","1,75"
2965,578,Paltamo,2014,"22,00","1,75","1,95"
2966,445,Parainen,2014,"19,75","1,50","1,75"
2967,580,Parikkala,2014,"19,50","1,75","1,85"
2968,581,Parkano,2014,"20,50","1,75","2,00"
2969,599,Pedersören kunta,2014,"20,50","1,80","2,10"
2970,583,Pelkosenniemi,2014,"19,50","1,70","2,20"
2971,854,Pello,2014,"20,25","1,60","2,20"
2972,584,Perho,2014,"21,00","1,90","2,10"
2973,588,Pertunmaa,2014,"21,00","1,90","2,00"
2974,592,Petäjävesi,2014,"21,25","1,90","1,95"
2975,593,Pieksämäki,2014,"20,50","1,50","2,00"
2976,595,Pielavesi,2014,"20,75","1,50","2,00"
2977,598,Pietarsaari,2014,"21,25","1,80","2,10"
2978,601,Pihtipudas,2014,"21,00","1,85","1,95"
2979,604,Pirkkala,2014,"20,00","1,40","2,00"
2980,607,Polvijärvi,2014,"19,00","1,65","1,75"
2981,608,Pomarkku,2014,"20,50","1,90","2,00"
2982,609,Pori,2014,"19,25","1,50","2,00"
2983,611,Pornainen,2014,"20,00","1,75","1,60"
2984,638,Porvoo,2014,"19,25","1,45","1,60"
2985,614,Posio,2014,"21,00","1,65","2,20"
2986,615,Pudasjärvi,2014,"20,50","1,50","2,00"
2987,616,Pukkila,2014,"21,00","1,85","1,60"
2988,619,Punkalaidun,2014,"20,50","1,65","1,75"
2989,620,Puolanka,2014,"21,00","1,75","1,95"
2990,623,Puumala,2014,"20,50","1,75","1,95"
2991,624,Pyhtää,2014,"19,75","1,60","1,85"
2992,625,Pyhäjoki,2014,"20,25","1,75","2,00"
2993,626,Pyhäjärvi,2014,"19,75","1,75","1,95"
2994,630,Pyhäntä,2014,"19,75","1,75","1,95"
2995,631,Pyhäranta,2014,"20,50","1,75","1,75"
2996,635,Pälkäne,2014,"20,50","1,80","2,00"
2997,636,Pöytyä,2014,"20,75","1,75","1,75"
2998,678,Raahe,2014,"21,00","1,80","2,00"
2999,710,Raasepori,2014,"22,00","1,60","1,60"
3000,680,Raisio,2014,"19,75","1,15","1,75"
3001,681,Rantasalmi,2014,"20,50","2,00","1,95"
3002,683,Ranua,2014,"19,25","1,50","2,20"
3003,684,Rauma,2014,"19,00","1,25","1,75"
3004,686,Rautalampi,2014,"21,50","1,75","2,00"
3005,687,Rautavaara,2014,"20,00","1,75","1,85"
3006,689,Rautjärvi,2014,"19,75","1,75","1,85"
3007,691,Reisjärvi,2014,"22,00","1,75","1,95"
3008,694,Riihimäki,2014,"20,50","1,30","1,90"
3009,697,Ristijärvi,2014,"21,00","2,00","1,95"
3010,698,Rovaniemi,2014,"21,00","1,25","2,20"
3011,700,Ruokolahti,2014,"19,50","1,75","1,85"
3012,702,Ruovesi,2014,"21,50","1,80","2,00"
3013,704,Rusko,2014,"19,00","1,45","1,75"
3014,707,Rääkkylä,2014,"21,00","1,75","1,80"
3015,729,Saarijärvi,2014,"21,00","1,75","1,95"
3016,732,Salla,2014,"20,50","1,70","2,20"
3017,734,Salo,2014,"20,75","1,40","1,75"
3018,736,Saltvik,2014,"16,75","1,75","1,75"
3019,790,Sastamala,2014,"20,00","1,75","2,00"
3020,738,Sauvo,2014,"20,75","1,70","1,75"
3021,739,Savitaipale,2014,"21,00","1,75","1,85"
3022,740,Savonlinna,2014,"22,00","1,50","1,95"
3023,742,Savukoski,2014,"21,75","1,70","2,20"
3024,743,Seinäjoki,2014,"21,00","1,65","2,10"
3025,746,Sievi,2014,"21,75","1,60","1,95"
3026,747,Siikainen,2014,"21,00","1,75","2,00"
3027,748,Siikajoki,2014,"22,00","1,80","2,00"
3028,791,Siikalatva,2014,"21,75","1,75","2,00"
3029,749,Siilinjärvi,2014,"21,25","1,25","2,00"
3030,751,Simo,2014,"21,25","1,50","2,00"
3031,753,Sipoo,2014,"19,25","1,35","1,60"
3032,755,Siuntio,2014,"21,50","1,50","1,60"
3033,758,Sodankylä,2014,"20,00","1,40","2,20"
3034,759,Soini,2014,"21,00","1,85","2,10"
3035,761,Somero,2014,"19,50","1,65","2,15"
3036,762,Sonkajärvi,2014,"20,50","1,50","2,10"
3037,765,Sotkamo,2014,"21,25","1,65","1,95"
3038,766,Sottunga,2014,"18,00","2,00","1,75"
3039,768,Sulkava,2014,"21,50","1,95","1,95"
3040,771,Sund,2014,"19,50","2,00","1,75"
3041,777,Suomussalmi,2014,"20,50","1,50","1,95"
3042,778,Suonenjoki,2014,"21,50","1,50","2,00"
3043,781,Sysmä,2014,"19,00","1,75","2,00"
3044,783,Säkylä,2014,"20,50","1,50","1,75"
3045,831,Taipalsaari,2014,"19,75","1,60","1,85"
3046,832,Taivalkoski,2014,"20,50","1,65","2,00"
3047,833,Taivassalo,2014,"20,00","1,75","1,75"
3048,834,Tammela,2014,"19,50","1,70","2,15"
3049,837,Tampere,2014,"19,75","1,25","2,00"
3050,844,Tervo,2014,"19,75","1,95","2,00"
3051,845,Tervola,2014,"19,50","1,75","2,00"
3052,846,Teuva,2014,"22,00","1,50","2,10"
3053,848,Tohmajärvi,2014,"21,75","1,80","1,80"
3054,849,Toholampi,2014,"21,50","1,90","2,10"
3055,850,Toivakka,2014,"20,50","1,95","1,95"
3056,851,Tornio,2014,"20,50","1,50","2,00"
3057,853,Turku,2014,"19,50","1,00","1,75"
3058,857,Tuusniemi,2014,"21,00","1,50","2,00"
3059,858,Tuusula,2014,"19,25","1,35","1,60"
3060,859,Tyrnävä,2014,"20,50","1,75","2,00"
3061,886,Ulvila,2014,"20,50","1,60","2,00"
3062,887,Urjala,2014,"22,00","1,75","2,15"
3063,889,Utajärvi,2014,"19,50","1,95","2,00"
3064,890,Utsjoki,2014,"20,75","1,65","2,20"
3065,892,Uurainen,2014,"20,50","1,85","1,95"
3066,893,Uusikaarlepyy,2014,"20,00","1,90","2,10"
3067,895,Uusikaupunki,2014,"20,50","1,50","1,75"
3068,785,Vaala,2014,"21,50","1,70","1,95"
3069,905,Vaasa,2014,"19,50","1,25","2,10"
3070,908,Valkeakoski,2014,"19,75","1,65","2,00"
3071,092,Vantaa,2014,"19,00","1,00","1,60"
3072,915,Varkaus,2014,"20,50","1,45","1,95"
3073,918,Vehmaa,2014,"21,50","1,65","1,75"
3074,921,Vesanto,2014,"20,50","1,85","2,00"
3075,922,Vesilahti,2014,"21,50","1,75","2,00"
3076,924,Veteli,2014,"22,00","1,90","2,10"
3077,925,Vieremä,2014,"20,75","1,65","2,10"
3078,927,Vihti,2014,"20,00","1,50","1,60"
3079,931,Viitasaari,2014,"21,00","1,60","1,95"
3080,934,Vimpeli,2014,"21,50","1,75","2,10"
3081,935,Virolahti,2014,"20,00","1,60","1,75"
3082,936,Virrat,2014,"20,25","1,70","2,00"
3083,941,Vårdö,2014,"18,50","2,00","1,75"
3084,946,Vöyri,2014,"20,00","1,95","2,10"
3085,976,Ylitornio,2014,"19,25","1,50","2,20"
3086,977,Ylivieska,2014,"21,50","1,75","1,95"
3087,980,Ylöjärvi,2014,"20,50","1,70","2,00"
3088,981,Ypäjä,2014,"20,25","1,70","2,15"
3089,989,Ähtäri,2014,"21,25","1,80","2,10"
3090,992,Äänekoski,2014,"21,00","1,65","1,95"
3091,020,Akaa,2013,"20,50","1,70","2,00"
3092,005,Alajärvi,2013,"21,00","1,75","2,00"
3093,009,Alavieska,2013,"21,50","1,80","2,00"
3094,010,Alavus,2013,"19,75","1,75","2,00"
3095,016,Asikkala,2013,"20,75","1,65","1,90"
3096,018,Askola,2013,"20,25","1,75","1,60"
3097,019,Aura,2013,"21,00","1,60","1,75"
3098,035,Brändö,2013,"16,75","2,00","1,75"
3099,043,Eckerö,2013,"18,00","2,00","1,75"
3100,046,Enonkoski,2013,"20,50","1,50","1,95"
3101,047,Enontekiö,2013,"20,75","1,65","2,20"
3102,049,Espoo,2013,"17,75","1,00","1,60"
3103,050,Eura,2013,"20,50","1,50","1,75"
3104,051,Eurajoki,2013,"18,00","1,60","1,75"
3105,052,Evijärvi,2013,"21,00","1,75","2,00"
3106,060,Finström,2013,"19,50","1,95","1,75"
3107,061,Forssa,2013,"20,00","1,40","2,15"
3108,062,Föglö,2013,"17,25","2,00","1,75"
